TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LG_PANEL_RTO_BUTTON_PRESSED;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AdaptSdpKnobPull;FCU_AdaptSpdKnobPush;FCU_AdaptVsKnobPull;FCU_AdaptVsKnobPush;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
457.77;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53398;0.10712;0.096405;0.096405;0.096405;0.0;1.0;0.0;1.0;0.0;-0.040395;-0.073196;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.60736564456;249.75965345569384;WD;0;
457.78;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53083;0.096405;0.096405;-0.042847;0.13925;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.036035000000000005;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.592226288943;249.7593602921314;WD;0;
457.79;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53398;0.10712;0.096405;0.042847;0.11783;0.0;1.0;0.0;1.0;0.0;-0.086538;-0.032657;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.577077837097;249.7590669532703;WD;0;
457.8;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53083;0.096405;0.10712;0.032135000000000004;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.081923;-0.037161;-0.06690700000000001;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.561920289287;249.75877343911688;WD;0;
457.81;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53083;0.11783;0.10712;0.08569299999999999;0.096405;0.0;1.0;0.0;1.0;0.0;-0.021938;-0.018018;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.54675364578;249.7584797496774;WD;0;
457.82;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.096405;0.096405;-0.021423;0.16068;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.531577906846;249.758185884958;WD;0;
457.83;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.096405;0.021423;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.015765;-0.06690700000000001;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.516393072747;249.7578918449649;WD;0;
457.84;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.10712;0.032135000000000004;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.043856;-0.073196;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.50119914375;249.7575976297043;WD;0;
457.85;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.08569299999999999;0.10712;0.06427000000000001;0.0;1.0;0.0;1.0;0.0;-0.03232;-0.037161;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.48599612013;249.75730323918245;WD;0;
457.86;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.08569299999999999;0.096405;-0.032135000000000004;0.13925;0.0;1.0;0.0;1.0;0.0;-0.058852;-0.037161;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.470784002151;249.75700867340555;WD;0;
457.87;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.11783;0.10712;0.08569299999999999;0.10712;0.0;1.0;0.0;1.0;0.0;-0.085384;-0.018018;-0.06690700000000001;0.034555;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.455562790079;249.7567139323798;WD;0;
457.88;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.10712;0.032135000000000004;0.10712;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.032657;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.440332484182;249.75641901611147;WD;0;
457.89;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.08569299999999999;0.10712;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.037161;-0.06575299999999999;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.425093084723;249.75612392460664;WD;0;
457.9;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53398;0.096405;0.096405;-0.021423;0.13925;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.073196;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.409844591977;249.75582865787172;WD;0;
457.91;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53398;0.096405;0.10712;0.06427000000000001;0.11783;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06575299999999999;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.39458700621;249.7555332159128;WD;0;
457.92;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.10712;0.042847;0.10712;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.018018;-0.06806;0.037888;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.379320327687;249.7552375987361;WD;0;
457.93;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.54027;0.10712;0.08569299999999999;0.096405;0.10712;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.04617;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.36404455667;249.75494180634783;WD;0;
457.94;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.54027;0.10712;0.11783;-0.021423;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.073196;-0.06690700000000001;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.348759693436;249.7546458387543;WD;0;
457.95;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53398;0.10712;0.10712;0.06427000000000001;0.10712;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.013513;-0.06690700000000001;0.034555;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.333465738247;249.75434969596162;WD;0;
457.96;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.08569299999999999;-0.010712;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.03232;-0.037161;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.318162691376;249.75405337797602;WD;0;
457.97;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53398;0.11783;0.096405;0.08569299999999999;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.022522;-0.06575299999999999;0.037888;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.30285055308;249.75375688480383;WD;0;
457.98;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.54027;0.096405;0.096405;-0.010712;0.13925;0.0;1.0;0.0;1.0;0.0;-0.08884500000000001;-0.037161;-0.069214;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.287529323636;249.75346021645097;WD;0;
457.99;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.54027;0.10712;0.11783;0.07498200000000001;0.10712;0.0;1.0;0.0;1.0;0.0;-0.08769099999999999;0.0;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.272199003308;249.75316337292398;WD;0;
458.0;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53398;0.096405;0.10712;0.096405;0.096405;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.037161;-0.06806;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.25685959236;249.75286635422898;WD;0;
458.01;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.54027;0.10712;0.11783;0.10712;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.041549;0.0;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.241511091066;249.75256916037213;WD;0;
458.02;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.096405;0.053558;0.10712;0.0;1.0;0.0;1.0;0.0;-0.035781;-0.037161;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.226153499689;249.7522717913597;WD;0;
458.03;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.11783;0.10712;0.096405;0.096405;0.0;1.0;0.0;1.0;0.0;-0.08769099999999999;0.0;-0.0646;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.210786818492;249.75197424719778;WD;0;
458.04;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.096405;0.096405;0.08569299999999999;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.065773;-0.055179;-0.06575299999999999;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.195411047755;249.75167652789273;WD;0;
458.05;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.54027;0.11783;0.096405;0.096405;0.096405;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06575299999999999;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.180026187736;249.75137863345077;WD;0;
458.06;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.54027;0.096405;0.096405;-0.021423;0.16068;0.0;1.0;0.0;1.0;0.0;-0.033474000000000004;-0.036035000000000005;-0.06575299999999999;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.164632238704;249.751080563878;WD;0;
458.07;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53083;0.10712;0.08569299999999999;0.06427000000000001;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.077309;-0.037161;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.149229200928;249.7507823191807;WD;0;
458.08;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.54027;0.10712;0.10712;0.053558;0.10712;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.018018;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.13381707467;249.75048389936504;WD;0;
458.09;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53398;0.10712;0.096405;0.096405;0.096405;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.055179;-0.06575299999999999;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.118395860201;249.75018530443728;WD;0;
458.1;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53083;0.10712;0.096405;-0.032135000000000004;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.055179;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.102965557791;249.74988653440374;WD;0;
458.11;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53083;0.10712;0.10712;0.08569299999999999;0.11783;0.0;1.0;0.0;1.0;0.0;-0.083077;0.0;-0.06690700000000001;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.087526167708;249.74958758927042;WD;0;
458.12;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.08569299999999999;0.096405;0.032135000000000004;0.11783;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.052927;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.072077690216;249.7492884690437;WD;0;
458.13;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.53398;0.10712;0.10712;0.07498200000000001;0.11783;0.0;1.0;0.0;1.0;0.0;-0.091152;0.0;-0.06575299999999999;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.056620125579;249.74898917372963;WD;0;
458.14;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.096405;0.10712;-0.010712;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.08769099999999999;-0.02027;-0.06575299999999999;0.036777;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.041153474069;249.7486897033346;WD;0;
458.15;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.11783;0.10712;0.053558;0.096405;0.0;1.0;0.0;1.0;0.0;-0.075002;-0.073196;-0.06806;0.037888;0.0;1.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8887.025677735952;249.74839005786478;WD;0;
